=== 延迟检测日志 | 2026-03-25 14:28:59.902475 ===
[2026-03-25 14:28:59.903] [TCP预检开始] 节点总数=5147 | 并发=300
[2026-03-25 14:29:04.052] [TCP预检] ❌ 失败 | 192.71.166.100:989 | 🇬🇷GR-192.71.166.100-0352 | 原因: TimeoutError: 
[2026-03-25 14:29:04.053] [TCP预检] ❌ 失败 | n1753598448.74qxv.top:443 | 🇯🇵JP-47.74.52.195-0353 | 原因: TimeoutError: 
[2026-03-25 14:29:04.054] [TCP预检] ❌ 失败 | 38.60.250.107:990 | 🇩🇪DE-38.60.250.107-0354 | 原因: TimeoutError: 
[2026-03-25 14:29:04.056] [TCP预检] ✅ 通过 | 173.245.49.111:8443 | 🏁RELAY-173.245.49.111-0680
[2026-03-25 14:29:04.057] [TCP预检] ✅ 通过 | 172.67.115.249:8443 | 🏁RELAY-172.67.115.249-0677
[2026-03-25 14:29:04.057] [TCP预检] ✅ 通过 | 103.21.244.127:8443 | 🏁RELAY-103.21.244.127-0678
[2026-03-25 14:29:04.058] [TCP预检] ✅ 通过 | 173.245.49.55:8443 | 🏁RELAY-173.245.49.55-0691
[2026-03-25 14:29:04.060] [TCP预检] ✅ 通过 | 66.235.200.21:443 | 🏁RELAY-66.235.200.21-0689
[2026-03-25 14:29:04.068] [TCP预检] ✅ 通过 | 203.30.191.3:443 | 🏁RELAY-203.30.191.3-0688
[2026-03-25 14:29:04.069] [TCP预检] ✅ 通过 | 203.24.108.10:443 | 🏁RELAY-203.24.108.10-0704
[2026-03-25 14:29:04.070] [TCP预检] ✅ 通过 | 203.30.191.10:443 | 🏁RELAY-203.30.191.10-0700
[2026-03-25 14:29:04.071] [TCP预检] ✅ 通过 | 173.245.49.10:8443 | 🏁RELAY-173.245.49.10-0684
[2026-03-25 14:29:04.072] [TCP预检] ❌ 失败 | 47.250.45.234:43063 | 🇲🇾MY-47.250.45.234-0355 | 原因: TimeoutError: 
[2026-03-25 14:29:04.073] [TCP预检] ❌ 失败 | 47.244.120.197:44867 | 🇭🇰HK-47.244.120.197-0356 | 原因: TimeoutError: 
[2026-03-25 14:29:04.075] [TCP预检] ❌ 失败 | 47.244.120.197:36703 | 🇭🇰HK-47.244.120.197-0357 | 原因: TimeoutError: 
[2026-03-25 14:29:04.076] [TCP预检] ❌ 失败 | n1761214908.wpg27.xyz:443 | 🇭🇰HK-47.243.244.164-0358 | 原因: TimeoutError: 
[2026-03-25 14:29:04.078] [TCP预检] ❌ 失败 | 149.30.232.103:15097 | 🇺🇸US-149.30.232.103-0359 | 原因: TimeoutError: 
[2026-03-25 14:29:04.079] [TCP预检] ✅ 通过 | 185.162.228.110:443 | 🏁RELAY-185.162.228.110-0703
[2026-03-25 14:29:04.079] [TCP预检] ✅ 通过 | 172.67.183.35:443 | 🏁RELAY-172.67.183.35-0603
[2026-03-25 14:29:04.080] [TCP预检] ✅ 通过 | 104.19.36.160:443 | 🏁RELAY-104.19.36.160-0874
[2026-03-25 14:29:04.082] [TCP预检] ❌ 失败 | n1753598446.wpg27.xyz:443 | 🇯🇵JP-47.245.15.239-0360 | 原因: TimeoutError: 
[2026-03-25 14:29:04.083] [TCP预检] ❌ 失败 | 196.247.59.154:801 | 🇨🇦CA-196.247.59.154-0361 | 原因: TimeoutError: 
[2026-03-25 14:29:04.085] [TCP预检] ❌ 失败 | 38.64.138.145:7307 | 🇺🇸US-38.64.138.145-0362 | 原因: TimeoutError: 
[2026-03-25 14:29:04.085] [TCP预检] ❌ 失败 | 38.114.114.67:6697 | 🇺🇸US-38.114.114.67-0367 | 原因: TimeoutError: 
[2026-03-25 14:29:04.086] [TCP预检] ✅ 通过 | 185.231.233.112:989 | 🇵🇹PT-185.231.233.112-0503
[2026-03-25 14:29:04.087] [TCP预检] ✅ 通过 | 203.30.191.7:443 | 🏁RELAY-203.30.191.7-0715
[2026-03-25 14:29:04.088] [TCP预检] ✅ 通过 | 172.67.135.55:443 | 🏁RELAY-172.67.135.55-0737
[2026-03-25 14:29:04.088] [TCP预检] ✅ 通过 | 104.19.45.117:443 | 🏁RELAY-104.19.45.117-0884
[2026-03-25 14:29:04.088] [TCP预检] ✅ 通过 | 172.67.70.22:443 | 🏁RELAY-172.67.70.22-0727
[2026-03-25 14:29:04.089] [TCP预检] ✅ 通过 | 23.227.38.21:443 | 🏁RELAY-23.227.38.21-0719
[2026-03-25 14:29:04.089] [TCP预检] ✅ 通过 | 203.30.189.190:443 | 🏁RELAY-203.30.189.190-0711
[2026-03-25 14:29:04.089] [TCP预检] ✅ 通过 | 203.30.188.190:443 | 🏁RELAY-203.30.188.190-0714
[2026-03-25 14:29:04.090] [TCP预检] ✅ 通过 | 185.162.228.230:443 | 🏁RELAY-185.162.228.230-0710
[2026-03-25 14:29:04.093] [TCP预检] ❌ 失败 | 38.75.136.21:8080 | 🇺🇸US-38.75.136.21-0368 | 原因: TimeoutError: 
[2026-03-25 14:29:04.094] [TCP预检] ✅ 通过 | 23.227.38.25:443 | 🏁RELAY-23.227.38.25-0722
[2026-03-25 14:29:04.096] [TCP预检] ❌ 失败 | 185.167.116.253:9014 | 🇦🇺AU-185.167.116.253-0369 | 原因: TimeoutError: 
[2026-03-25 14:29:04.097] [TCP预检] ❌ 失败 | 38.114.114.19:5601 | 🇺🇸US-38.114.114.19-0370 | 原因: TimeoutError: 
[2026-03-25 14:29:04.098] [TCP预检] ✅ 通过 | 66.235.200.22:443 | 🏁RELAY-66.235.200.22-0713
[2026-03-25 14:29:04.099] [TCP预检] ✅ 通过 | 188.114.99.10:443 | 🏁RELAY-188.114.99.10-0723
[2026-03-25 14:29:04.099] [TCP预检] ✅ 通过 | 23.227.38.24:443 | 🏁RELAY-23.227.38.24-0728
[2026-03-25 14:29:04.102] [TCP预检] ❌ 失败 | 38.75.136.21:5001 | 🇺🇸US-38.75.136.21-0371 | 原因: TimeoutError: 
[2026-03-25 14:29:04.103] [TCP预检] ✅ 通过 | 203.30.190.192:443 | 🏁RELAY-203.30.190.192-0732
[2026-03-25 14:29:04.104] [TCP预检] ✅ 通过 | 23.227.38.27:443 | 🏁RELAY-23.227.38.27-0736
[2026-03-25 14:29:04.109] [TCP预检] ✅ 通过 | 141.193.213.21:443 | 🏁RELAY-141.193.213.21-0762
[2026-03-25 14:29:04.109] [TCP预检] ✅ 通过 | 103.21.244.226:8443 | 🏁RELAY-103.21.244.226-0730
[2026-03-25 14:29:04.110] [TCP预检] ✅ 通过 | 23.227.38.39:443 | 🏁RELAY-23.227.38.39-0731
[2026-03-25 14:29:04.114] [TCP预检] ✅ 通过 | 172.67.135.57:443 | 🏁RELAY-172.67.135.57-0717
[2026-03-25 14:29:04.122] [TCP预检] ❌ 失败 | 185.167.116.253:9050 | 🇦🇺AU-185.167.116.253-0372 | 原因: TimeoutError: 
[2026-03-25 14:29:04.123] [TCP预检] ✅ 通过 | 172.67.205.70:443 | 🏁RELAY-172.67.205.70-0772
[2026-03-25 14:29:04.124] [TCP预检] ✅ 通过 | 172.67.201.14:443 | 🏁RELAY-172.67.201.14-0753
[2026-03-25 14:29:04.127] [TCP预检] ✅ 通过 | 103.21.244.219:8443 | 🏁RELAY-103.21.244.219-0735
[2026-03-25 14:29:04.127] [TCP预检] ✅ 通过 | 172.67.207.209:2082 | 🏁RELAY-172.67.207.209-0754
[2026-03-25 14:29:04.129] [TCP预检] ❌ 失败 | 38.114.114.19:443 | 🇺🇸US-38.114.114.19-0373 | 原因: TimeoutError: 
[2026-03-25 14:29:04.130] [TCP预检] ✅ 通过 | 172.67.169.131:443 | 🏁RELAY-172.67.169.131-0648
[2026-03-25 14:29:04.131] [TCP预检] ✅ 通过 | 172.66.44.197:443 | 🏁RELAY-172.66.44.197-0749
[2026-03-25 14:29:04.131] [TCP预检] ✅ 通过 | 172.67.132.15:443 | 🏁RELAY-172.67.132.15-0767
[2026-03-25 14:29:04.131] [TCP预检] ✅ 通过 | 203.30.191.5:443 | 🏁RELAY-203.30.191.5-0740
[2026-03-25 14:29:04.132] [TCP预检] ✅ 通过 | 203.30.191.192:443 | 🏁RELAY-203.30.191.192-0743
[2026-03-25 14:29:04.135] [TCP预检] ✅ 通过 | 104.17.21.243:443 | 🏁RELAY-104.17.21.243-0932
[2026-03-25 14:29:04.135] [TCP预检] ✅ 通过 | fr2.v2rayserv.com:80 | 🇺🇸US-170.130.92.65-0451
[2026-03-25 14:29:04.137] [TCP预检] ❌ 失败 | 38.75.136.21:5003 | 🇺🇸US-38.75.136.21-0374 | 原因: TimeoutError: 
[2026-03-25 14:29:04.140] [TCP预检] ✅ 通过 | 23.227.38.40:443 | 🏁RELAY-23.227.38.40-0745
[2026-03-25 14:29:04.141] [TCP预检] ✅ 通过 | 172.67.203.162:443 | 🏁RELAY-172.67.203.162-0739
[2026-03-25 14:29:04.141] [TCP预检] ✅ 通过 | 23.227.38.26:443 | 🏁RELAY-23.227.38.26-0755
[2026-03-25 14:29:04.142] [TCP预检] ✅ 通过 | 23.227.38.38:443 | 🏁RELAY-23.227.38.38-0760
[2026-03-25 14:29:04.145] [TCP预检] ✅ 通过 | 203.30.191.2:443 | 🏁RELAY-203.30.191.2-0758
[2026-03-25 14:29:04.147] [TCP预检] ✅ 通过 | mx1.v2rayserv.com:80 | 🇺🇸US-170.130.92.65-0460
[2026-03-25 14:29:04.154] [TCP预检] ❌ 失败 | 38.143.66.99:8118 | 🇺🇸US-38.143.66.99-0375 | 原因: TimeoutError: 
[2026-03-25 14:29:04.158] [TCP预检] ✅ 通过 | 203.24.108.8:443 | 🏁RELAY-203.24.108.8-0751
[2026-03-25 14:29:04.158] [TCP预检] ✅ 通过 | 172.67.77.95:443 | 🏁RELAY-172.67.77.95-0774
[2026-03-25 14:29:04.159] [TCP预检] ✅ 通过 | 203.30.188.189:443 | 🏁RELAY-203.30.188.189-0747
[2026-03-25 14:29:04.161] [TCP预检] ✅ 通过 | 172.67.145.166:443 | 🏁RELAY-172.67.145.166-0725
[2026-03-25 14:29:04.161] [TCP预检] ✅ 通过 | 203.30.188.121:443 | 🏁RELAY-203.30.188.121-0756
[2026-03-25 14:29:04.162] [TCP预检] ✅ 通过 | hk80.sanfen001.pics:80 | 🏁RELAY-104.21.91.112-0453
[2026-03-25 14:29:04.164] [TCP预检] ✅ 通过 | 216.24.57.250:443 | 🇺🇸US-216.24.57.250-0854
[2026-03-25 14:29:04.185] [TCP预检] ❌ 失败 | 38.143.66.99:5001 | 🇺🇸US-38.143.66.99-0376 | 原因: TimeoutError: 
[2026-03-25 14:29:04.186] [TCP预检] ❌ 失败 | 78.129.253.9:809 | 🇬🇧GB-78.129.253.9-0378 | 原因: TimeoutError: 
[2026-03-25 14:29:04.193] [TCP预检] ✅ 通过 | 172.67.164.125:443 | 🏁RELAY-172.67.164.125-0742
[2026-03-25 14:29:04.195] [TCP预检] ✅ 通过 | 202.79.172.53:443 | 🇸🇬SG-202.79.172.53-1107
[2026-03-25 14:29:04.198] [TCP预检] ✅ 通过 | 143.198.219.182:80 | 🇸🇬SG-143.198.219.182-1123
[2026-03-25 14:29:04.217] [TCP预检] ✅ 通过 | 172.67.178.127:443 | 🏁RELAY-172.67.178.127-0761
[2026-03-25 14:29:04.223] [TCP预检] ✅ 通过 | 80.173.230.196:26279 | 🇳🇴NO-80.173.230.196-0804
[2026-03-25 14:29:04.224] [TCP预检] ✅ 通过 | v2.kdanmmgmasz.xyz:443 | 🇦🇺AU-103.224.212.210-0431
[2026-03-25 14:29:04.225] [TCP预检] ✅ 通过 | 104.21.48.161:443 | 🏁RELAY-104.21.48.161-0875
[2026-03-25 14:29:04.241] [TCP预检] ✅ 通过 | 104.25.52.187:443 | 🏁RELAY-104.25.52.187-0880
[2026-03-25 14:29:04.241] [TCP预检] ✅ 通过 | lu1.gogogoo.cyou:443 | 🇬🇧GB-46.175.135.9-0427
[2026-03-25 14:29:04.246] [TCP预检] ❌ 失败 | 185.167.116.24:9097 | 🇦🇺AU-185.167.116.24-0379 | 原因: TimeoutError: 
[2026-03-25 14:29:04.248] [TCP预检] ✅ 通过 | 104.19.7.84:443 | 🏁RELAY-104.19.7.84-0896
[2026-03-25 14:29:04.248] [TCP预检] ✅ 通过 | 104.18.7.138:443 | 🏁RELAY-104.18.7.138-0891
[2026-03-25 14:29:04.251] [TCP预检] ✅ 通过 | 104.18.6.138:443 | 🏁RELAY-104.18.6.138-0893
[2026-03-25 14:29:04.259] [TCP预检] ✅ 通过 | 104.19.110.34:443 | 🏁RELAY-104.19.110.34-0914
[2026-03-25 14:29:04.265] [TCP预检] ❌ 失败 | 38.68.134.85:5600 | 🇺🇸US-38.68.134.85-0380 | 原因: TimeoutError: 
[2026-03-25 14:29:04.266] [TCP预检] ❌ 失败 | 134.195.196.149:7307 | 🇨🇦CA-134.195.196.149-0381 | 原因: TimeoutError: 
[2026-03-25 14:29:04.268] [TCP预检] ✅ 通过 | 18.143.123.35:80 | 🇸🇬SG-18.143.123.35-1196
[2026-03-25 14:29:04.289] [TCP预检] ✅ 通过 | 141.101.114.32:443 | 🏁RELAY-141.101.114.32-0988
[2026-03-25 14:29:04.294] [TCP预检] ✅ 通过 | 104.21.82.183:8880 | 🏁RELAY-104.21.82.183-0947
[2026-03-25 14:29:04.313] [TCP预检] ✅ 通过 | 104.16.89.44:443 | 🏁RELAY-104.16.89.44-1046
[2026-03-25 14:29:04.313] [TCP预检] ✅ 通过 | ee.oppo.quest:80 | 🇭🇰HK-47.83.138.46-0528
[2026-03-25 14:29:04.316] [TCP预检] ✅ 通过 | 185.143.233.114:80 | 🇮🇷IR-185.143.233.114-0965
[2026-03-25 14:29:04.320] [TCP预检] ✅ 通过 | 173.245.49.23:8443 | 🏁RELAY-173.245.49.23-1091
[2026-03-25 14:29:04.324] [TCP预检] ✅ 通过 | news.microsoft.com:443 | 🏁RELAY-141.193.213.21-0492
[2026-03-25 14:29:04.330] [TCP预检] ✅ 通过 | 147.135.112.248:80 | 🇺🇸US-147.135.112.248-0977
[2026-03-25 14:29:04.337] [TCP预检] ✅ 通过 | 139.99.61.154:80 | 🇸🇬SG-139.99.61.154-1011
[2026-03-25 14:29:04.349] [TCP预检] ✅ 通过 | 65.109.184.152:443 | 🇫🇮FI-65.109.184.152-1169
[2026-03-25 14:29:04.358] [TCP预检] ✅ 通过 | 51.38.99.96:443 | 🇫🇷FR-51.38.99.96-1195
[2026-03-25 14:29:04.359] [TCP预检] ✅ 通过 | 146.190.82.241:80 | 🇸🇬SG-146.190.82.241-1160
[2026-03-25 14:29:04.374] [TCP预检] ✅ 通过 | 23.227.38.100:443 | 🏁RELAY-23.227.38.100-1206
[2026-03-25 14:29:04.375] [TCP预检] ✅ 通过 | 103.21.244.122:8443 | 🏁RELAY-103.21.244.122-1177
[2026-03-25 14:29:04.377] [TCP预检] ✅ 通过 | 172.67.185.133:443 | 🏁RELAY-172.67.185.133-1147
[2026-03-25 14:29:04.390] [TCP预检] ✅ 通过 | shopify.com:80 | 🏁RELAY-23.227.38.33-0517
[2026-03-25 14:29:04.397] [TCP预检] ✅ 通过 | cfhk.oppo.quest:80 | 🇭🇰HK-47.83.138.46-0536
[2026-03-25 14:29:04.424] [TCP预检] ❌ 失败 | 38.64.138.145:8080 | 🇺🇸US-38.64.138.145-0382 | 原因: TimeoutError: 
[2026-03-25 14:29:04.424] [TCP预检] ❌ 失败 | 38.68.134.85:6679 | 🇺🇸US-38.68.134.85-0383 | 原因: TimeoutError: 
[2026-03-25 14:29:04.455] [TCP预检] ❌ 失败 | 167.88.63.79:3306 | 🇺🇸US-167.88.63.79-0384 | 原因: TimeoutError: 
[2026-03-25 14:29:04.534] [TCP预检] ❌ 失败 | 195.154.200.150:2376 | 🇫🇷FR-195.154.200.150-0385 | 原因: TimeoutError: 
[2026-03-25 14:29:04.549] [TCP预检] ❌ 失败 | 145.239.1.100:8080 | 🇩🇪DE-145.239.1.100-0386 | 原因: TimeoutError: 
[2026-03-25 14:29:04.604] [TCP预检] ✅ 通过 | zhuyong.hucloud-dns.xyz:443 | 🇺🇸US-13.248.169.48-0569
[2026-03-25 14:29:04.636] [TCP预检] ✅ 通过 | 173.245.49.143:443 | 🏁RELAY-173.245.49.143-1296
[2026-03-25 14:29:04.638] [TCP预检] ✅ 通过 | 172.67.203.85:443 | 🏁RELAY-172.67.203.85-1298
[2026-03-25 14:29:04.675] [TCP预检] ✅ 通过 | t1.620720.xyz:8443 | 🏁RELAY-104.21.76.158-0557
[2026-03-25 14:29:04.679] [TCP预检] ✅ 通过 | 172.67.182.90:443 | 🏁RELAY-172.67.182.90-1297
[2026-03-25 14:29:04.698] [TCP预检] ❌ 失败 | 38.121.43.71:8119 | 🇺🇸US-38.121.43.71-0387 | 原因: TimeoutError: 
[2026-03-25 14:29:04.699] [TCP预检] ❌ 失败 | 145.239.1.100:8888 | 🇩🇪DE-145.239.1.100-0388 | 原因: TimeoutError: 
[2026-03-25 14:29:04.700] [TCP预检] ✅ 通过 | 103.21.244.109:443 | 🏁RELAY-103.21.244.109-1303
[2026-03-25 14:29:04.733] [TCP预检] ❌ 失败 | 149.202.82.172:6697 | 🇫🇷FR-149.202.82.172-0389 | 原因: TimeoutError: 
[2026-03-25 14:29:04.734] [TCP预检] ✅ 通过 | uk.xlkjjs.top:443 | 🏁RELAY-172.67.130.111-0580
[2026-03-25 14:29:04.755] [TCP预检] ❌ 失败 | 213.183.53.222:9014 | 🇷🇺RU-213.183.53.222-0390 | 原因: TimeoutError: 
[2026-03-25 14:29:04.769] [TCP预检] ✅ 通过 | sgp.kapok.buzz:443 | 🇩🇪DE-91.195.240.12-0532
[2026-03-25 14:29:04.770] [TCP预检] ✅ 通过 | 34.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0566
[2026-03-25 14:29:04.781] [TCP预检] ✅ 通过 | 203.30.191.8:443 | 🏁RELAY-203.30.191.8-1304
[2026-03-25 14:29:04.803] [TCP预检] ❌ 失败 | 145.239.1.100:8882 | 🇩🇪DE-145.239.1.100-0391 | 原因: TimeoutError: 
[2026-03-25 14:29:04.804] [TCP预检] ❌ 失败 | supersouth.xn--mesv7f5toqlp.club:12004 | 🏁RELAY-104.21.76.158-0393 | 原因: TimeoutError: 
[2026-03-25 14:29:04.805] [TCP预检] ❌ 失败 | 149.202.82.172:8080 | 🇫🇷FR-149.202.82.172-0394 | 原因: TimeoutError: 
[2026-03-25 14:29:04.806] [TCP预检] ❌ 失败 | 52.58.249.78:57824 | 🇩🇪DE-52.58.249.78-0395 | 原因: TimeoutError: 
[2026-03-25 14:29:04.841] [TCP预检] ✅ 通过 | hynesconstruction.com:443 | 🏁RELAY-104.26.4.10-0590
[2026-03-25 14:29:04.853] [TCP预检] ✅ 通过 | 36.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0583
[2026-03-25 14:29:04.862] [TCP预检] ✅ 通过 | surongwei.eu.org:443 | 🏁RELAY-172.67.188.37-0589
[2026-03-25 14:29:04.989] [TCP预检] ✅ 通过 | 162.159.153.13:443 | 🏁RELAY-162.159.153.13-1327
[2026-03-25 14:29:05.048] [TCP预检] ✅ 通过 | 103.21.244.95:443 | 🏁RELAY-103.21.244.95-1328
[2026-03-25 14:29:05.048] [TCP预检] ✅ 通过 | 25.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0591
[2026-03-25 14:29:05.059] [TCP预检] ❌ 失败 | 167.88.61.175:8080 | 🇺🇸US-167.88.61.175-0396 | 原因: TimeoutError: 
[2026-03-25 14:29:05.071] [TCP预检] ✅ 通过 | 103.21.244.249:8443 | 🏁RELAY-103.21.244.249-0685
[2026-03-25 14:29:05.072] [TCP预检] ✅ 通过 | 55.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0602
[2026-03-25 14:29:05.073] [TCP预检] ✅ 通过 | 190.93.245.2:443 | 🏁RELAY-190.93.245.2-0698
[2026-03-25 14:29:05.074] [TCP预检] ✅ 通过 | 190.93.246.3:443 | 🏁RELAY-190.93.246.3-0694
[2026-03-25 14:29:05.075] [TCP预检] ✅ 通过 | 190.93.244.3:443 | 🏁RELAY-190.93.244.3-0696
[2026-03-25 14:29:05.077] [TCP预检] ✅ 通过 | 26.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0604
[2026-03-25 14:29:05.078] [TCP预检] ✅ 通过 | 203.30.189.189:443 | 🏁RELAY-203.30.189.189-0706
[2026-03-25 14:29:05.095] [TCP预检] ✅ 通过 | 54.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0605
[2026-03-25 14:29:05.097] [TCP预检] ✅ 通过 | 45.95.241.251:443 | 🏁RELAY-45.95.241.251-1333
[2026-03-25 14:29:05.136] [TCP预检] ✅ 通过 | 221.146.116.77:10003 | 🇰🇷KR-221.146.116.77-0834
[2026-03-25 14:29:05.146] [TCP预检] ❌ 失败 | 38.121.43.71:8882 | 🇺🇸US-38.121.43.71-0397 | 原因: TimeoutError: 
[2026-03-25 14:29:05.191] [TCP预检] ✅ 通过 | 29.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0609
[2026-03-25 14:29:05.197] [TCP预检] ✅ 通过 | 9.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0608
[2026-03-25 14:29:05.227] [TCP预检] ✅ 通过 | 22.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0625
[2026-03-25 14:29:05.253] [TCP预检] ✅ 通过 | 21.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0633
[2026-03-25 14:29:05.289] [TCP预检] ❌ 失败 | 196.247.59.154:800 | 🇨🇦CA-196.247.59.154-0398 | 原因: TimeoutError: 
[2026-03-25 14:29:05.327] [TCP预检] ✅ 通过 | buyvm.imkcp.eu.org:443 | 🏁RELAY-104.21.47.75-0638
[2026-03-25 14:29:05.366] [TCP预检] ❌ 失败 | 172.99.190.39:5500 | 🇬🇧GB-172.99.190.39-0399 | 原因: TimeoutError: 
[2026-03-25 14:29:05.367] [TCP预检] ❌ 失败 | 38.68.135.18:5500 | 🇺🇸US-38.68.135.18-0400 | 原因: TimeoutError: 
[2026-03-25 14:29:05.368] [TCP预检] ❌ 失败 | 172.99.190.39:5003 | 🇬🇧GB-172.99.190.39-0401 | 原因: TimeoutError: 
[2026-03-25 14:29:05.368] [TCP预检] ❌ 失败 | 213.183.63.221:9001 | 🇧🇬BG-213.183.63.221-0403 | 原因: TimeoutError: 
[2026-03-25 14:29:05.369] [TCP预检] ❌ 失败 | 5.75.154.136:63456 | 🇩🇪DE-5.75.154.136-0428 | 原因: TimeoutError: 
[2026-03-25 14:29:05.369] [TCP预检] ❌ 失败 | 198.41.212.123:443 | 🏁RELAY-198.41.212.123-0430 | 原因: TimeoutError: 
[2026-03-25 14:29:05.371] [TCP预检] ✅ 通过 | cvywfavasdc.cymlr.xyz:443 | 🇩🇪DE-64.190.63.222-0687
[2026-03-25 14:29:05.372] [TCP预检] ❌ 失败 | cf.fovi.tk:2053 | 🏁RELAY-172.67.234.68-0439 | 原因: TimeoutError: 
[2026-03-25 14:29:05.396] [TCP预检] ✅ 通过 | 20.72img.xyz:443 | 🇦🇺AU-103.224.212.211-0636
[2026-03-25 14:29:05.413] [TCP预检] ✅ 通过 | khvwycch.cymlr.xyz:443 | 🇩🇪DE-64.190.63.222-0764
[2026-03-25 14:29:05.430] [TCP预检] ✅ 通过 | new3.hucloud-dns.xyz:443 | 🇺🇸US-13.248.169.48-0744
[2026-03-25 14:29:05.463] [TCP预检] ❌ 失败 | 51.89.138.147:80 | 🇬🇧GB-51.89.138.147-0448 | 原因: TimeoutError: 
[2026-03-25 14:29:05.463] [TCP预检] ❌ 失败 | 51.68.139.22:80 | 🇵🇱PL-51.68.139.22-0449 | 原因: TimeoutError: 
[2026-03-25 14:29:05.464] [TCP预检] ❌ 失败 | 51.77.212.145:80 | 🇫🇷FR-51.77.212.145-0450 | 原因: TimeoutError: 
[2026-03-25 14:29:05.465] [TCP预检] ❌ 失败 | 37.32.23.122:443 | 🇮🇷IR-37.32.23.122-0454 | 原因: TimeoutError: 
[2026-03-25 14:29:05.465] [TCP预检] ❌ 失败 | 172.104.123.158:8097 | 🇯🇵JP-172.104.123.158-0455 | 原因: TimeoutError: 
[2026-03-25 14:29:05.466] [TCP预检] ❌ 失败 | 45.64.22.22:443 | 🇲🇴MO-45.64.22.22-0459 | 原因: TimeoutError: 
[2026-03-25 14:29:05.467] [TCP预检] ❌ 失败 | 51.15.119.36:443 | 🇳🇱NL-51.15.119.36-0461 | 原因: TimeoutError: 
[2026-03-25 14:29:05.467] [TCP预检] ❌ 失败 | 45.136.244.181:80 | 🇷🇺RU-45.136.244.181-0463 | 原因: TimeoutError: 
[2026-03-25 14:29:05.468] [TCP预检] ❌ 失败 | 185.143.220.25:443 | 🇷🇺RU-185.143.220.25-0465 | 原因: TimeoutError: 
[2026-03-25 14:29:05.468] [TCP预检] ❌ 失败 | 152.67.254.16:43815 | 🇺🇸US-152.67.254.16-0467 | 原因: TimeoutError: 
[2026-03-25 14:29:05.469] [TCP预检] ❌ 失败 | suzhihan.eu.org:443 | 🇯🇵JP-168.138.203.232-0485 | 原因: TimeoutError: 
[2026-03-25 14:29:05.470] [TCP预检] ❌ 失败 | 45.79.111.214:443 | 🇺🇸US-45.79.111.214-0488 | 原因: TimeoutError: 
[2026-03-25 14:29:05.470] [TCP预检] ❌ 失败 | 152.69.230.170:80 | 🇰🇷KR-152.69.230.170-0495 | 原因: TimeoutError: 
[2026-03-25 14:29:05.471] [TCP预检] ❌ 失败 | 103.75.186.153:80 | 🇻🇳VN-103.75.186.153-0500 | 原因: TimeoutError: 
[2026-03-25 14:29:05.471] [TCP预检] ❌ 失败 | 85.208.108.61:8008 | 🇨🇦CA-85.208.108.61-0501 | 原因: TimeoutError: 
[2026-03-25 14:29:05.472] [TCP预检] ❌ 失败 | 36.156.102.115:26876 | 🇨🇳CN-36.156.102.115-0504 | 原因: TimeoutError: 
[2026-03-25 14:29:05.472] [TCP预检] ❌ 失败 | v29.heduian.link:30829 | 🇨🇳CN-144.48.180.187-0505 | 原因: TimeoutError: 
[2026-03-25 14:29:05.477] [TCP预检] ❌ 失败 | 185.153.197.5:989 | 🇲🇩MD-185.153.197.5-0506 | 原因: TimeoutError: 
[2026-03-25 14:29:05.477] [TCP预检] ❌ 失败 | 20.239.145.115:443 | 🇭🇰HK-20.239.145.115-0508 | 原因: TimeoutError: 
[2026-03-25 14:29:05.478] [TCP预检] ❌ 失败 | 20.210.122.21:443 | 🇯🇵JP-20.210.122.21-0509 | 原因: TimeoutError: 
[2026-03-25 14:29:05.479] [TCP预检] ❌ 失败 | az.hk01.paopaocloud.cyou:10010 | 🇺🇸US-103.224.182.210-0510 | 原因: TimeoutError: 
[2026-03-25 14:29:05.479] [TCP预检] ❌ 失败 | ah.yd01.paopaocloud.cyou:10020 | 🇺🇸US-103.224.182.210-0511 | 原因: TimeoutError: 
[2026-03-25 14:29:05.480] [TCP预检] ❌ 失败 | 199.115.228.30:253 | 🇺🇸US-199.115.228.30-0512 | 原因: TimeoutError: 
[2026-03-25 14:29:05.480] [TCP预检] ❌ 失败 | yn-zf.jiashumao.net:40375 | 🇦🇺AU-103.224.212.131-0513 | 原因: TimeoutError: 
[2026-03-25 14:29:05.481] [TCP预检] ❌ 失败 | twb-zf.jiashumao.net:25888 | 🇦🇺AU-103.224.212.131-0514 | 原因: TimeoutError: 
[2026-03-25 14:29:05.484] [TCP预检] ✅ 通过 | get.tech:80 | 🏁RELAY-104.26.9.112-0769
[2026-03-25 14:29:05.510] [TCP预检] ❌ 失败 | 13.73.229.250:443 | 🇳🇱NL-13.73.229.250-0518 | 原因: TimeoutError: 
